10354569,1
10594476,1
10032866,0
10467002,0
10520906,1
10498872,1
10161824,0
10476896,1
10435198,0
10400460,0
10025903,4
10051299,3
10015560,1
10140444,0
10041746,0
10352947,2
10186171,2
10185952,2
10210666,3
10428109,1
10229092,1
10273221,2
10059266,1
10464174,0
10158416,3
10087554,1
10558465,0
10199278,0
10071460,0
10483626,5
10086571,1
10573887,1
10406663,3
10080305,1
10503828,3
10350387,0
10457746,1
10465561,1
10237763,3
10030670,1
10536051,1
10026061,1
10312043,3
10030926,4
10314665,1
10496396,1
10038321,6
10348695,1
10525868,5
10442987,1
10460318,1
10520378,2
10436436,2
10089253,1
10210950,1
10501771,1
10107776,2
10503904,2
10561818,7
10194388,2
10153378,5
10560096,1
10198916,1
10379277,0
10196172,1
10105357,1
10499450,2
10225527,3
10016388,1
10237050,3
10566206,1
10233703,3
10483032,0
10077110,1
10179786,2
10383645,0
10019401,5
10053186,0
10009915,1
10538216,1
10410574,0
10482903,1
10101466,0
10503356,2
10092711,0
10312338,1
10161067,2
10537578,6
10540780,0
10365060,0
10471208,2
10285446,1
10275408,5
10285285,0
10164110,5
10215737,5
10201456,1
10303655,1
10159595,0
10430042,1
10391092,0
10382351,1
10406185,0
10407992,1
10196048,1
10445365,1
10536876,3
10247352,0
10139131,0
10017155,3
10486853,5
10358833,2
10088734,0
10351974,1
10287758,2
10579328,1
10465877,3
10416580,5
10523864,1
10000403,4
10415370,1
10538851,4
10080507,1
10361741,0
10418011,1
10474266,5
10035572,1
10029782,2
10013799,1
10344495,3
10059273,5
10308458,0
10508736,4
10301373,2
10104501,0
10058913,1
10097260,0
10133427,4
10475320,5
10140830,3
10078640,3
10512456,1
10506555,0
10075334,4
10592857,0
10196555,2
10452120,3
10525908,0
10186587,1
10434361,1
10201589,2
10079741,1
10579905,2
10358875,0
10417895,4
10264171,2
10507744,3
10344872,1
10462855,0
10354334,1
10091754,1
10382294,0
10228804,0
10533576,5
10443612,0
10316049,4
10430258,1
10534915,3
10101742,3
10510875,1
10238291,1
10546547,6
10434167,2
10152612,1
10550397,1
10185466,1
10127128,1
10510667,4
10317754,1
10368052,0
10183240,1
10368383,0
10444115,1
10122276,6
10475652,3
10249737,0
10348877,6
10030574,2
10017688,0
10280370,3
10429992,2
10399194,5
10492399,5
10212151,3
10244940,2
10286052,0
10220296,1
10149768,2
10049199,0
10376051,5
10261026,1
10276997,1
10513546,6
10527841,4
10212088,1
10467420,0
10195230,1
10252861,1
10068774,1
10085825,2
10002710,1
10470266,4
10178850,1
10078269,4
10327718,1
10256870,1
10168162,2
10346237,3
10450730,1
10082129,4
10189124,1
10150967,2
10181719,1
10175255,0
10231991,0
10437564,6
10193989,4
10347181,0
10102330,6
10400484,1
10108227,0
10114447,1
10075584,5
10326903,1
10476617,4
10128700,1
10101238,2
10139149,2
10595091,1
10104385,4
10185856,1
10566004,1
10525636,6
10034816,1
10597082,0
10481897,2
10244823,0
10477731,1
10500513,2
10166899,0
10302919,1
10385383,0
10206503,0
10018007,4
10501799,0
10540651,1
10107000,0
10342044,6
10535774,4
10252660,0
10181061,0
10096783,1
10497045,5
10150850,7
10451088,1
10031412,2
10012279,1
10074384,1
10113706,4
10311300,7
10035911,5
10561717,1
10329890,2
10520741,3
10363609,1
10093229,1
10018401,1
10196014,1
10478451,6
10195837,2
10040641,1
10223645,3
10512677,0
10207527,1
10509909,7
10134522,0
10562864,1
10467329,0
10269434,4
10215594,2
10029900,1
10519657,1
10236729,0
10342101,1
10013794,5
10143385,7
10096674,1
10538362,4
10466155,2
10266313,0
10088955,1
10466956,3
10155162,1
10027847,3
10358205,1
10151684,0
10146338,1
10013218,7
10136951,1
10142300,4
10170357,1
10430148,0
10191839,1
10458558,1
10527058,1
10504219,5
10294987,1
10275945,1
10091917,2
10326278,3
10406602,1
10395467,0
10029519,1
10222494,0
10233097,1
10117558,0
10476640,0
10030974,1
10488307,1
10289624,2
10247186,1
10208633,0
10132061,2
10057680,2
10507280,0
10514355,1
10000531,1
10163519,0
10587038,2
10279497,4
10221663,1
10189778,2
10585259,0
10490672,4
10305274,0
10016507,1
10106510,5
10313511,7
10407788,3
10257715,0
10099297,0
10069779,1
10273058,0
10212355,4
10163117,1
10267568,3
10227164,1
10301225,2
10042527,1
10057592,1
10408452,1
10294308,3
10287305,1
10560830,0
10043825,1
10019806,1
10539701,1
10256087,1
10217324,1
10576434,4
10564287,1
10125727,1
10404223,1
10151733,1
10194988,6
10204396,4
10536456,1
10062342,1
10142538,1
10198319,4
10537611,1
10079895,0
10011299,1
10366236,7
10048826,1
10419000,1
10550216,0
10218037,0
10095101,1
10006943,4
10472272,4
10388008,1
10385961,0
10542419,0
10434410,0
10087878,1
10364896,1
10060726,0
10010857,0
10324363,4
10114816,3
10006100,0
10019114,1
10541794,2
10237277,1
10342701,2
10347126,3
10193692,2
10211713,0
10374553,5
10223553,6
10501705,5
10159429,2
10389897,0
10495004,0
10181908,1
10241572,1
10136515,5
10404235,2
10295299,6
10478429,1
10116534,0
10233558,1
10222256,1
10408928,1
10263587,5
10410886,0
10145959,1
10483609,6
10368382,3
10331355,1
10544817,0
10181339,3
10455053,4
10443002,0
10381415,1
10075488,1
10523896,0
10366169,1
10222489,1
10192604,1
10571762,2
10346823,1
10026752,1
10216669,1
10254577,0
10561104,2
10529054,1
10231260,1
10500105,2
10356517,1
10383738,1
10548876,0
10413190,0
10317824,1
10029558,5
10461625,1
10555944,1
10048708,0
10469288,1
10262059,1
10014078,1
10206601,3
10318509,0
10178713,0
10476805,4
10009994,4
10426371,0
10218839,0
10551902,1
10288920,5
10301970,1
10597161,1
10373822,0
10488891,0
10574760,2
10539588,1
10433301,1
10338586,1
10549363,1
10353064,1
10377659,0
10087661,0
10284143,1
10292328,6
10104127,1
10349793,1
10500248,1
10484005,1
10307933,2
10028780,2
10446636,2
10255325,3
10475750,6
10379658,5
10237988,1
10161228,2
10518819,0
10284082,0
10027906,1
10297692,4
10490038,1
10202813,4
10487786,3
10492654,1
10151018,0
10577826,1
10534844,6
10450123,1
10071562,0
10144245,2
10228578,2
10537998,1
10012476,0
10066744,3
10487691,0
10466782,2
10166097,0
10506112,3
10107573,4
10019461,1
10170391,7
10123961,1
10192861,1
10554484,1
10161464,2
10042732,2
10057445,7
10002766,1
10126578,1
10376564,4
10186657,2
10477165,2
10412531,4
10517314,1
10339967,0
10375804,0
10002776,0
10005815,1
10362863,1
10279350,6
10564936,3
10510364,3
10138569,3
10059669,1
10095275,1
10210576,1
10272131,5
10334626,2
10566939,0
10249514,2
10303383,5
10091675,2
10450502,1
10167472,0
10456428,1
10445795,2
10448034,2
10425033,1
10335240,1
10089546,1
10576777,0
10239619,1
10141426,0
10349100,1
10006522,0
10035405,1
10561760,4
10375338,0
10350580,3
10553476,0
10310673,1
10289679,2
10005732,4
10413908,1
10124782,0
10067795,3
10308752,2
10320888,5
10435011,0
10031845,1
10183459,4
10151475,4
10598879,2
10386933,0
10303497,1
10106567,1
10124044,4
10502483,1
10408097,3
10218438,1
10475954,4
10218048,0
10530116,4
10096373,0
10409871,0
10507999,1
10210440,2
10174472,7
10131767,0
10515088,1
10086411,0
10031312,2
10277004,1
10201743,1
10027332,0
10103274,2
10514510,2
10093397,2
10483907,2
10339211,0
10287773,0
10219868,0
10214346,3
10225196,1
10501834,0
10420952,2
10224211,1
10076989,1
10172768,1
10088146,5
10578863,4
10520556,3
10556343,3
10055789,1
10096537,1
10570704,4
10252615,5
10394905,0
10271228,1
10139265,4
10190554,1
10139853,1
10393129,1
10243724,0
10178907,1
10294349,2
10363623,1
10165508,1
10384178,1
10297672,1
10180842,1
10373730,0
10072834,3
10383829,2
10320293,0
10547471,0
10272500,3
