10007813,0.11
10052988,-0.06
10279068,0.96
10546696,0.94
10406659,0.32
10358363,2.83
10235252,2.85
10104459,3.78
10067441,0.10
10304715,5.38
10060836,0.78
10111658,1.53
10494120,1.24
10291415,2.23
10398168,1.22
10179133,4.64
10244944,2.22
10193033,3.89
10546884,0.10
10028644,0.22
10580725,5.06
10561107,5.03
10148030,3.91
10311935,6.31
10302769,0.84
10539764,0.91
10138201,2.91
10024922,0.40
10571838,0.06
10598728,0.26
10520641,3.18
10017855,0.58
10216427,1.22
10241443,2.11
10478659,0.62
10520737,0.18
10073571,0.84
10180838,0.64
10209630,6.12
10195693,3.15
10327896,0.52
10451093,5.30
10230008,6.21
10191389,0.77
10119903,1.80
10060183,0.51
10469941,-0.09
10323305,1.01
10030162,0.40
10130178,0.80
10370029,2.59
10007598,5.89
10388801,2.42
10564913,0.57
10471795,1.17
10194918,0.56
10583229,0.31
10436508,0.55
10023235,0.19
10506582,0.38
10345208,5.30
10550995,4.99
10385614,5.84
10151431,0.07
10031116,0.37
10469849,1.07
10220320,3.19
10172373,0.52
10514172,0.77
10202866,3.14
10562917,3.83
10301673,0.58
10370048,0.35
10520109,0.64
10268841,0.40
10533630,5.69
10399936,0.81
10338448,0.31
10028215,0.64
10020450,1.54
10243875,2.67
10433533,0.76
10218792,1.77
10178439,0.27
10509969,0.45
10042367,2.38
10013997,0.57
10011258,1.49
10476683,5.68
10573957,5.52
10577023,4.64
10291298,1.70
10370011,0.61
10116943,0.16
10168457,4.32
10302986,0.58
10424392,1.03
10178204,0.68
10126013,0.17
10098183,1.06
10529200,0.55
10488072,1.78
10159341,0.35
10117671,0.61
10094197,5.53
10486896,1.91
10169960,2.65
10166845,0.70
10045002,0.11
10466458,1.91
10284940,0.35
10461695,5.83
10281693,1.15
10506371,0.71
10532847,-0.08
10588309,4.89
10262537,2.18
10281359,0.52
10206547,3.24
10182653,2.98
10165967,1.05
10281729,3.14
10014005,0.46
10421230,1.39
10041201,0.25
10266217,0.91
10332877,0.60
10233166,3.81
10503622,0.17
10433954,0.60
10168842,0.45
10165349,5.93
10051037,1.35
10260610,2.52
10080879,3.03
10006684,0.69
10415242,3.17
10029218,0.14
10108580,3.81
10510214,3.72
