10007813,0
10052988,0
10279068,1
10546696,1
10406659,0
10358363,3
10235252,3
10104459,4
10067441,0
10304715,5
10060836,1
10111658,1
10494120,1
10291415,2
10398168,1
10179133,5
10244944,2
10193033,4
10546884,0
10028644,0
10580725,5
10561107,5
10148030,4
10311935,6
10302769,1
10539764,1
10138201,3
10024922,0
10571838,0
10598728,0
10520641,3
10017855,1
10216427,1
10241443,2
10478659,1
10520737,0
10073571,1
10180838,1
10209630,6
10195693,3
10327896,1
10451093,5
10230008,6
10191389,1
10119903,2
10060183,1
10469941,0
10323305,1
10030162,0
10130178,1
10370029,3
10007598,6
10388801,2
10564913,1
10471795,1
10194918,1
10583229,0
10436508,1
10023235,0
10506582,0
10345208,5
10550995,5
10385614,6
10151431,0
10031116,0
10469849,1
10220320,3
10172373,1
10514172,1
10202866,3
10562917,4
10301673,1
10370048,0
10520109,1
10268841,0
10533630,6
10399936,1
10338448,0
10028215,1
10020450,1
10243875,2
10433533,1
10218792,2
10178439,0
10509969,0
10042367,2
10013997,1
10011258,1
10476683,6
10573957,5
10577023,5
10291298,2
10370011,1
10116943,0
10168457,4
10302986,1
10424392,1
10178204,1
10126013,0
10098183,1
10529200,0
10488072,2
10159341,0
10117671,1
10094197,6
10486896,2
10169960,3
10166845,1
10045002,0
10466458,2
10284940,0
10461695,6
10281693,1
10506371,1
10532847,0
10588309,5
10262537,2
10281359,1
10206547,3
10182653,3
10165967,1
10281729,3
10014005,0
10421230,1
10041201,0
10266217,1
10332877,1
10233166,4
10503622,0
10433954,1
10168842,0
10165349,6
10051037,1
10260610,2
10080879,3
10006684,1
10415242,3
10029218,0
10108580,4
10510214,4
10556381,4
10199523,5
10508016,5
10344261,0
10240170,1
10448493,1
10177488,1
10491278,0
10186687,1
10522224,2
10118690,0
10469660,1
10423591,5
10123581,1
10576511,1
10574746,1
10036521,2
10222433,2
10549038,1
10209332,1
10011491,4
10514089,1
10125297,1
10018523,0
10102504,1
10487746,7
10569427,1
10581418,2
10261467,0
10300828,1
10141068,0
10094635,1
10184602,1
10231570,1
10216363,3
10410191,6
10555723,4
10304913,0
10201999,1
10384289,3
10042733,6
10394146,2
10556270,0
10597778,1
10405241,4
10090651,0
10352753,0
10113148,1
10234429,1
10517449,6
10366327,0
10537601,4
10504596,1
10456096,3
10174644,1
10470105,1
10143989,0
10044863,1
10202823,1
10312755,5
10215488,0
10304506,4
10551163,0
10295706,5
10564441,2
10511300,4
10050645,2
10306985,0
10363589,1
10267811,5
10566227,3
10080073,1
10020434,2
10549469,5
10309682,0
10035806,5
10204606,1
10437745,1
10344013,0
10105466,3
10034306,2
10422319,1
10438566,6
10474709,4
10550137,1
10331761,0
10567776,2
10420974,6
10428019,5
10112002,1
10368903,1
10465159,1
10348284,1
10079014,1
10106091,7
10471044,1
10015306,2
10355139,7
10283376,6
10490794,1
10275409,2
10268223,1
10541792,5
10308412,4
10432827,2
10025399,0
10583357,0
10515791,3
10571968,1
10122414,1
10098802,2
10524273,1
10547322,2
10288066,2
10489272,3
10481111,3
10385184,1
10344742,3
10589854,0
10156777,3
10426678,3
10144225,0
10201739,2
10112170,1
10033986,2
10230864,2
10483498,1
10499735,5
10446065,2
10529307,0
10096673,0
10475433,2
10388321,5
10028835,1
10259369,3
10291705,1
10586258,1
10114624,2
10057966,3
10507283,1
10581292,1
10124402,1
10556656,0
10084096,1
10140179,3
10524572,3
10017725,1
10531893,1
10450889,2
10451069,2
10316765,1
10053429,4
10291823,0
10266183,1
10569785,2
10442070,2
10108885,1
10454324,1
10047041,2
10194604,1
10418919,1
10214589,3
10387121,2
10074147,0
10483506,4
10465887,2
10320448,2
10298319,4
10286218,1
10580901,2
10246643,1
10261213,6
10512279,0
10243758,1
10214435,3
10502235,6
10240650,4
10158656,3
10389466,1
10152906,3
10365475,5
10056572,2
10544529,1
10105672,1
10161075,2
10393714,0
10386221,1
10344037,4
10563607,1
10176451,1
10581686,1
10187589,1
10016382,1
10054313,0
10568023,1
10207539,0
10477707,4
10320374,2
10102128,3
10499217,2
10476615,1
10376627,2
10131376,4
10472716,4
10410736,0
10355934,2
10011190,1
10187517,4
10299580,0
10105290,1
10302748,7
10097071,1
10224762,4
10013890,2
10032353,2
10106821,3
10305355,0
10377715,1
10275370,0
10462102,4
10362769,0
10357549,1
10108786,4
10496534,1
10140133,1
10324362,1
10239993,1
10224056,0
10254385,2
10468798,1
10251182,3
10526412,3
10453442,1
10419677,1
10497290,1
10043692,4
10534925,6
10357460,1
10552136,1
10551701,1
10391865,1
10034212,1
10285257,1
10135957,4
10410357,0
10583731,1
10591166,6
10338552,1
10342809,0
10477533,0
10498656,3
10481922,4
10054173,2
10243154,1
10584558,4
10197782,3
10144427,2
10111314,1
10457324,1
10560743,1
10051569,1
10192189,0
10517563,0
10490398,5
10203429,7
10589152,3
10306311,5
10411612,4
10177801,4
10294093,1
10004426,1
10360673,1
10417104,1
10159751,2
10115167,2
10583169,1
10523707,0
10076217,0
10393281,5
10042418,2
10122209,2
10176557,7
10149520,0
10029871,3
10393495,0
